fruit_label,fruit_name,fruit_subtype,mass,width,height,color_score
25,coconut,unknown,1170.0,15.3,21.9,0.65
7,mango,unknown,279.0,8.0,13.8,0.82
27,starfruit,unknown,110.0,5.9,9.4,0.73
12,grape,unknown,8.0,2.3,2.3,0.49
12,grape,unknown,8.0,2.1,2.3,0.67
9,pomegranate,unknown,258.0,8.8,8.9,0.59
13,watermelon,unknown,2459.0,19.2,29.4,0.54
8,banana,unknown,141.0,3.2,19.6,0.88
12,grape,unknown,10.0,2.1,2.3,0.67
12,grape,unknown,7.0,1.9,2.5,0.6
20,guava,unknown,181.0,7.0,5.9,0.71
25,coconut,unknown,1183.0,12.8,18.7,0.59
20,guava,unknown,140.0,5.8,6.5,0.6
28,persimmon,unknown,159.0,6.9,6.4,0.84
20,guava,unknown,158.0,5.4,6.8,0.63
15,kiwi,unknown,84.0,4.6,7.0,0.7
17,avocado,unknown,205.0,5.8,7.5,0.46
15,kiwi,unknown,71.0,4.8,6.4,0.67
18,papaya,unknown,446.0,10.2,17.2,0.74
25,coconut,unknown,1240.0,13.4,16.9,0.6
7,mango,unknown,287.0,9.0,10.8,0.81
12,grape,unknown,9.0,2.1,2.7,0.63
19,dragon_fruit,unknown,275.0,9.9,12.4,0.86
19,dragon_fruit,unknown,323.0,9.2,12.2,0.91
17,avocado,unknown,182.0,7.3,7.6,0.49
27,starfruit,unknown,70.0,6.5,10.8,0.82
17,avocado,unknown,177.0,6.1,10.7,0.43
12,grape,unknown,6.0,1.8,2.1,0.61
23,grapefruit,unknown,404.0,10.3,11.2,0.72
15,kiwi,unknown,72.0,4.2,6.8,0.69
17,avocado,unknown,175.0,5.9,6.6,0.47
4,lemon,meyer,123.0,6.1,7.5,0.73
27,starfruit,unknown,128.0,5.7,9.1,0.76
16,cherry,unknown,13.0,2.7,1.9,0.95
11,strawberry,unknown,23.0,3.2,3.8,0.95
19,dragon_fruit,unknown,397.0,8.9,12.9,0.89
24,durian,unknown,1664.0,16.8,24.2,0.66
1,apple,fuji,184.0,7.0,7.6,0.84
10,tomato,unknown,102.0,7.2,4.9,0.59
28,persimmon,unknown,169.0,7.8,6.4,0.8
28,persimmon,unknown,160.0,6.2,6.5,0.8
19,dragon_fruit,unknown,316.0,8.8,12.4,0.88
25,coconut,unknown,833.0,14.1,16.2,0.52
14,pineapple,unknown,1368.0,13.7,17.4,0.71
18,papaya,unknown,475.0,9.9,19.7,0.84
19,dragon_fruit,unknown,362.0,8.7,13.0,0.95
3,orange,valencia,140.0,6.4,6.3,0.77
22,lime,unknown,69.0,5.5,4.8,0.47
19,dragon_fruit,unknown,309.0,8.9,13.3,0.89
28,persimmon,unknown,139.0,7.0,6.0,0.87
10,tomato,unknown,106.0,5.7,6.9,0.6
19,dragon_fruit,unknown,339.0,7.7,11.2,0.83
2,mandarin,clementine,90.0,4.7,4.7,0.78
3,orange,valencia,194.0,7.8,7.2,0.84
15,kiwi,unknown,61.0,5.2,6.3,0.62
6,peach,unknown,148.0,7.6,6.2,0.84
6,peach,unknown,135.0,7.3,6.8,0.84
18,papaya,unknown,506.0,9.7,17.7,0.77
27,starfruit,unknown,82.0,4.7,9.2,0.71
12,grape,unknown,7.0,2.0,2.1,0.63
13,watermelon,unknown,2445.0,16.8,31.8,0.62
3,orange,valencia,152.0,6.4,6.6,0.69
18,papaya,unknown,506.0,8.7,14.9,0.83
23,grapefruit,unknown,454.0,11.0,11.5,0.77
17,avocado,unknown,126.0,5.5,9.0,0.5
2,mandarin,clementine,61.0,6.1,4.6,0.87
11,strawberry,unknown,18.0,3.2,4.3,0.97
16,cherry,unknown,10.0,2.2,2.2,0.97
9,pomegranate,unknown,298.0,7.1,9.6,0.46
11,strawberry,unknown,18.0,3.1,4.0,0.96
10,tomato,unknown,116.0,5.6,5.7,0.7
11,strawberry,unknown,15.0,3.0,4.0,0.84
7,mango,unknown,246.0,7.8,9.5,0.87
27,starfruit,unknown,68.0,5.9,9.3,0.74
11,strawberry,unknown,14.0,2.8,3.7,0.99
2,mandarin,clementine,80.0,6.2,4.7,0.83
22,lime,unknown,60.0,4.6,5.2,0.52
25,coconut,unknown,1135.0,13.8,22.0,0.59
13,watermelon,unknown,2320.0,18.6,25.5,0.57
25,coconut,unknown,1237.0,14.2,17.6,0.59
3,orange,valencia,176.0,6.9,5.6,0.79
25,coconut,unknown,1058.0,17.1,17.9,0.64
20,guava,unknown,140.0,7.4,6.1,0.64
24,durian,unknown,2321.0,17.7,29.5,0.69
3,orange,valencia,145.0,9.3,6.5,0.72
6,peach,unknown,129.0,6.3,6.0,0.82
21,plum,unknown,66.0,5.3,5.5,0.71
13,watermelon,unknown,2234.0,17.3,33.5,0.62
28,persimmon,unknown,195.0,6.8,6.1,0.82
5,pear,unknown,180.0,6.6,8.9,0.72
3,orange,valencia,142.0,7.9,8.3,0.71
7,mango,unknown,246.0,8.3,10.8,0.84
2,mandarin,clementine,72.0,4.7,3.9,0.82
18,papaya,unknown,562.0,11.3,19.0,0.82
2,mandarin,clementine,85.0,4.8,4.5,0.81
17,avocado,unknown,134.0,6.9,8.2,0.49
29,passion_fruit,unknown,35.0,5.1,5.2,0.62
8,banana,unknown,128.0,3.6,20.0,0.89
26,lychee,unknown,26.0,3.3,4.1,0.83
25,coconut,unknown,1256.0,13.4,18.0,0.58
27,starfruit,unknown,106.0,6.3,8.6,0.71
12,grape,unknown,10.0,1.8,2.1,0.62
26,lychee,unknown,26.0,3.8,3.9,0.86
5,pear,unknown,160.0,8.5,9.1,0.7
25,coconut,unknown,1258.0,13.3,18.6,0.56
14,pineapple,unknown,1548.0,11.9,17.9,0.73
17,avocado,unknown,218.0,7.5,9.6,0.55
6,peach,unknown,154.0,6.9,7.2,0.84
13,watermelon,unknown,2863.0,21.8,28.4,0.58
17,avocado,unknown,220.0,7.1,8.9,0.45
1,apple,fuji,186.0,8.0,7.4,0.77
6,peach,unknown,145.0,7.2,6.8,0.83
10,tomato,unknown,106.0,6.1,5.2,0.55
7,mango,unknown,244.0,9.6,11.6,0.74
26,lychee,unknown,24.0,3.3,3.0,0.82
19,dragon_fruit,unknown,441.0,9.0,10.6,0.86
28,persimmon,unknown,178.0,7.8,5.5,0.78
5,pear,unknown,98.0,8.0,9.3,0.78
13,watermelon,unknown,2925.0,25.0,27.8,0.57
16,cherry,unknown,10.0,2.4,2.3,0.95
9,pomegranate,unknown,287.0,9.1,7.6,0.65
28,persimmon,unknown,171.0,6.3,5.7,0.73
13,watermelon,unknown,2355.0,21.2,38.7,0.57
2,mandarin,clementine,107.0,5.1,4.3,0.8
14,pineapple,unknown,1407.0,14.9,22.1,0.79
28,persimmon,unknown,180.0,5.9,6.0,0.8
8,banana,unknown,122.0,2.8,19.5,0.88
26,lychee,unknown,27.0,3.7,3.3,0.9
27,starfruit,unknown,88.0,4.7,9.6,0.75
7,mango,unknown,284.0,8.0,12.9,0.83
21,plum,unknown,61.0,5.5,4.5,0.61
27,starfruit,unknown,75.0,5.8,8.3,0.72
26,lychee,unknown,20.0,3.2,3.3,0.84
21,plum,unknown,64.0,4.8,4.9,0.65
25,coconut,unknown,1026.0,16.8,19.9,0.6
12,grape,unknown,8.0,2.0,2.6,0.62
30,apricot,unknown,36.0,3.7,3.8,0.79
8,banana,unknown,138.0,3.6,19.2,0.97
15,kiwi,unknown,68.0,5.6,7.5,0.65
1,apple,fuji,204.0,9.0,6.4,0.8
1,apple,fuji,124.0,7.6,6.0,0.81
12,grape,unknown,8.0,2.1,2.8,0.58
23,grapefruit,unknown,414.0,11.9,11.4,0.77
30,apricot,unknown,45.0,3.3,4.4,0.79
26,lychee,unknown,23.0,2.9,3.7,0.78
8,banana,unknown,112.0,3.3,18.8,0.92
8,banana,unknown,127.0,3.2,17.1,0.92
28,persimmon,unknown,186.0,7.1,5.6,0.78
18,papaya,unknown,532.0,10.1,22.1,0.81
30,apricot,unknown,47.0,3.8,4.6,0.81
18,papaya,unknown,595.0,10.3,24.0,0.8
14,pineapple,unknown,2029.0,10.7,19.2,0.75
6,peach,unknown,123.0,7.4,6.3,0.9
27,starfruit,unknown,84.0,6.3,9.8,0.7
3,orange,valencia,136.0,7.3,7.1,0.77
25,coconut,unknown,1074.0,12.4,18.0,0.54
18,papaya,unknown,383.0,9.4,20.3,0.81
19,dragon_fruit,unknown,400.0,8.5,12.1,0.84
27,starfruit,unknown,82.0,5.2,9.4,0.73
30,apricot,unknown,47.0,3.9,4.4,0.79
3,orange,valencia,137.0,6.3,7.0,0.75
20,guava,unknown,143.0,6.0,7.9,0.67
9,pomegranate,unknown,241.0,7.5,8.2,0.64
4,lemon,meyer,75.0,6.0,8.3,0.62
24,durian,unknown,2198.0,20.9,22.8,0.65
8,banana,unknown,134.0,3.4,16.3,0.94
22,lime,unknown,60.0,4.2,5.8,0.56
3,orange,valencia,150.0,7.5,7.1,0.75
22,lime,unknown,67.0,4.4,4.9,0.48
7,mango,unknown,306.0,9.5,11.8,0.81
21,plum,unknown,67.0,5.0,5.1,0.7
2,mandarin,clementine,84.0,6.4,4.0,0.88
10,tomato,unknown,111.0,6.9,5.6,0.7
13,watermelon,unknown,2530.0,18.9,30.6,0.57
22,lime,unknown,62.0,4.9,5.5,0.54
8,banana,unknown,128.0,3.5,17.2,0.9
18,papaya,unknown,516.0,8.5,18.9,0.77
10,tomato,unknown,89.0,5.2,5.4,0.56
9,pomegranate,unknown,314.0,7.5,7.2,0.63
27,starfruit,unknown,94.0,6.8,10.5,0.7
12,grape,unknown,7.0,2.0,2.2,0.67
22,lime,unknown,69.0,5.3,5.9,0.49
19,dragon_fruit,unknown,349.0,9.8,11.2,0.92
28,persimmon,unknown,181.0,6.6,5.7,0.85
20,guava,unknown,185.0,6.6,6.7,0.58
24,durian,unknown,2647.0,14.9,26.1,0.63
4,lemon,meyer,133.0,6.5,9.3,0.73
28,persimmon,unknown,185.0,6.7,5.2,0.79
4,lemon,meyer,123.0,5.5,7.6,0.72
27,starfruit,unknown,82.0,5.6,10.3,0.71
21,plum,unknown,52.0,4.4,5.6,0.73
13,watermelon,unknown,2851.0,23.4,32.4,0.53
26,lychee,unknown,24.0,3.5,3.6,0.82
4,lemon,meyer,144.0,6.2,8.2,0.66
16,cherry,unknown,9.0,2.7,2.3,0.93
25,coconut,unknown,1205.0,14.4,20.0,0.59
17,avocado,unknown,164.0,6.3,7.5,0.51
12,grape,unknown,8.0,2.0,2.5,0.57
26,lychee,unknown,21.0,2.9,3.8,0.85
29,passion_fruit,unknown,39.0,5.0,5.5,0.61
9,pomegranate,unknown,281.0,5.0,7.9,0.61
12,grape,unknown,7.0,1.6,2.2,0.61
19,dragon_fruit,unknown,387.0,9.0,11.4,0.86
25,coconut,unknown,1546.0,14.7,16.7,0.47
4,lemon,meyer,143.0,6.7,8.9,0.71
4,lemon,meyer,126.0,6.4,7.4,0.65
29,passion_fruit,unknown,31.0,4.3,4.9,0.68
23,grapefruit,unknown,432.0,11.5,10.4,0.77
18,papaya,unknown,526.0,10.3,20.3,0.77
9,pomegranate,unknown,283.0,7.8,8.3,0.55
10,tomato,unknown,108.0,4.9,5.3,0.7
14,pineapple,unknown,1201.0,11.4,18.1,0.8
10,tomato,unknown,86.0,7.3,4.7,0.61
14,pineapple,unknown,1165.0,14.5,17.3,0.73
17,avocado,unknown,180.0,7.4,9.0,0.45
4,lemon,meyer,166.0,5.5,9.7,0.72
19,dragon_fruit,unknown,289.0,8.9,11.8,0.85
4,lemon,meyer,110.0,6.2,8.6,0.74
11,strawberry,unknown,19.0,3.1,4.2,0.87
12,grape,unknown,10.0,2.1,2.9,0.56
2,mandarin,clementine,106.0,6.7,5.1,0.81
14,pineapple,unknown,1692.0,12.8,24.1,0.79
11,strawberry,unknown,18.0,2.7,4.4,0.92
5,pear,unknown,225.0,7.6,9.6,0.75
10,tomato,unknown,85.0,6.3,6.0,0.62
2,mandarin,clementine,97.0,5.9,3.5,0.75
15,kiwi,unknown,71.0,3.8,7.0,0.71
1,apple,fuji,190.0,7.7,9.5,0.82
25,coconut,unknown,1140.0,18.3,18.3,0.53
26,lychee,unknown,30.0,3.2,3.3,0.84
6,peach,unknown,122.0,6.2,6.5,0.85
5,pear,unknown,239.0,7.0,10.0,0.79
17,avocado,unknown,190.0,6.6,9.2,0.49
24,durian,unknown,1432.0,15.6,27.8,0.6
4,lemon,meyer,141.0,5.9,9.2,0.74
23,grapefruit,unknown,321.0,10.3,11.2,0.75
26,lychee,unknown,27.0,3.7,3.1,0.77
14,pineapple,unknown,1807.0,12.0,16.0,0.7
11,strawberry,unknown,18.0,3.5,3.9,0.89
16,cherry,unknown,10.0,2.5,2.1,1.0
6,peach,unknown,171.0,7.5,6.1,0.83
9,pomegranate,unknown,210.0,8.6,10.0,0.65
21,plum,unknown,65.0,4.7,4.9,0.69
23,grapefruit,unknown,442.0,10.5,12.0,0.84
9,pomegranate,unknown,244.0,8.5,8.9,0.66
4,lemon,meyer,97.0,5.8,7.3,0.73
14,pineapple,unknown,1621.0,14.2,22.1,0.74
28,persimmon,unknown,154.0,7.0,5.5,0.82
1,apple,fuji,175.0,8.0,6.2,0.69
1,apple,fuji,174.0,8.8,8.5,0.76
13,watermelon,unknown,2510.0,16.7,32.0,0.55
29,passion_fruit,unknown,47.0,5.5,5.3,0.63
28,persimmon,unknown,154.0,7.0,5.8,0.91
29,passion_fruit,unknown,48.0,4.6,5.7,0.67
8,banana,unknown,113.0,3.6,17.8,0.9
19,dragon_fruit,unknown,327.0,11.2,10.1,0.87
13,watermelon,unknown,2429.0,17.4,29.9,0.59
21,plum,unknown,50.0,4.5,3.9,0.66
3,orange,valencia,159.0,7.5,7.3,0.71
28,persimmon,unknown,162.0,7.0,6.2,0.79
8,banana,unknown,126.0,3.5,13.5,0.84
26,lychee,unknown,27.0,3.4,3.7,0.84
1,apple,fuji,158.0,6.1,7.7,0.83
28,persimmon,unknown,158.0,6.5,6.2,0.81
6,peach,unknown,165.0,6.0,7.1,0.83
1,apple,fuji,166.0,7.2,6.3,0.75
27,starfruit,unknown,89.0,6.1,11.8,0.64
7,mango,unknown,222.0,7.8,14.7,0.78
4,lemon,meyer,111.0,5.8,8.4,0.74
25,coconut,unknown,1254.0,16.0,19.1,0.6
22,lime,unknown,58.0,4.3,4.9,0.54
27,starfruit,unknown,76.0,5.7,9.8,0.76
4,lemon,meyer,135.0,5.7,8.0,0.67
10,tomato,unknown,74.0,6.3,5.6,0.69
10,tomato,unknown,90.0,6.7,5.6,0.65
5,pear,unknown,168.0,8.1,9.5,0.82
25,coconut,unknown,1304.0,14.9,16.7,0.6
29,passion_fruit,unknown,45.0,5.7,6.0,0.66
25,coconut,unknown,1367.0,15.1,16.1,0.58
1,apple,fuji,227.0,7.5,8.0,0.83
13,watermelon,unknown,3088.0,18.9,33.0,0.59
29,passion_fruit,unknown,38.0,5.1,4.7,0.68
7,mango,unknown,248.0,8.0,12.3,0.83
9,pomegranate,unknown,281.0,9.4,7.6,0.65
28,persimmon,unknown,187.0,7.3,6.5,0.89
3,orange,valencia,152.0,6.2,6.9,0.76
14,pineapple,unknown,1558.0,13.6,19.1,0.76
8,banana,unknown,136.0,3.6,15.8,0.97
17,avocado,unknown,219.0,6.6,8.6,0.48
30,apricot,unknown,41.0,3.6,3.9,0.84
18,papaya,unknown,644.0,11.9,14.0,0.81
16,cherry,unknown,11.0,2.7,2.0,0.94
1,apple,fuji,145.0,7.6,7.3,0.77
26,lychee,unknown,33.0,3.0,3.4,0.85
7,mango,unknown,227.0,8.0,11.8,0.83
16,cherry,unknown,10.0,2.4,1.8,0.91
5,pear,unknown,207.0,6.6,8.7,0.79
29,passion_fruit,unknown,48.0,5.2,6.2,0.67
9,pomegranate,unknown,362.0,8.1,8.4,0.57
25,coconut,unknown,993.0,14.0,19.0,0.61
13,watermelon,unknown,2361.0,20.7,36.3,0.56
22,lime,unknown,70.0,4.7,3.8,0.58
14,pineapple,unknown,1126.0,12.7,19.5,0.79
30,apricot,unknown,38.0,3.7,4.0,0.8
15,kiwi,unknown,64.0,4.9,6.2,0.67
2,mandarin,clementine,79.0,5.0,4.2,0.84
22,lime,unknown,49.0,4.5,5.0,0.51
23,grapefruit,unknown,503.0,10.9,11.7,0.7
14,pineapple,unknown,1113.0,12.6,19.6,0.76
25,coconut,unknown,1214.0,15.2,17.9,0.5
14,pineapple,unknown,1336.0,14.6,18.9,0.7
3,orange,valencia,151.0,6.1,7.2,0.77
19,dragon_fruit,unknown,290.0,9.4,13.0,0.89
11,strawberry,unknown,21.0,3.3,3.9,0.86
2,mandarin,clementine,79.0,6.3,4.3,0.81
8,banana,unknown,149.0,3.7,19.8,0.84
13,watermelon,unknown,2464.0,18.2,29.8,0.53
21,plum,unknown,62.0,6.1,4.7,0.65
21,plum,unknown,62.0,4.6,5.0,0.71
8,banana,unknown,145.0,3.7,20.2,0.94
18,papaya,unknown,607.0,10.3,20.9,0.79
29,passion_fruit,unknown,37.0,4.4,6.3,0.67
9,pomegranate,unknown,266.0,9.3,8.3,0.6
8,banana,unknown,121.0,3.1,16.4,0.85
12,grape,unknown,10.0,2.1,2.4,0.59
20,guava,unknown,153.0,6.4,6.5,0.55
2,mandarin,clementine,98.0,6.4,4.0,0.83
29,passion_fruit,unknown,51.0,4.2,5.4,0.59
3,orange,valencia,144.0,7.3,7.2,0.76
3,orange,valencia,150.0,6.2,8.1,0.73
9,pomegranate,unknown,288.0,9.1,8.2,0.61
17,avocado,unknown,172.0,6.5,8.0,0.46
5,pear,unknown,178.0,7.8,8.6,0.7
14,pineapple,unknown,1290.0,11.7,22.7,0.68
11,strawberry,unknown,21.0,3.2,3.5,0.9
30,apricot,unknown,52.0,4.0,4.7,0.84
13,watermelon,unknown,2455.0,21.7,31.2,0.58
14,pineapple,unknown,1252.0,14.2,17.4,0.79
6,peach,unknown,114.0,7.2,7.4,0.85
5,pear,unknown,188.0,7.5,9.1,0.75
2,mandarin,clementine,77.0,5.2,4.1,0.84
23,grapefruit,unknown,409.0,10.2,12.1,0.76
18,papaya,unknown,483.0,10.5,24.2,0.75
8,banana,unknown,113.0,3.9,17.7,0.83
18,papaya,unknown,489.0,10.6,21.2,0.78
2,mandarin,clementine,97.0,6.9,4.3,0.8
30,apricot,unknown,61.0,3.8,4.7,0.82
20,guava,unknown,160.0,6.6,6.6,0.56
18,papaya,unknown,478.0,9.3,18.9,0.87
29,passion_fruit,unknown,41.0,4.4,5.4,0.56
24,durian,unknown,2149.0,20.3,27.2,0.62
15,kiwi,unknown,78.0,5.5,7.1,0.71
11,strawberry,unknown,19.0,2.9,4.1,0.86
1,apple,fuji,150.0,8.7,7.1,0.84
12,grape,unknown,8.0,1.8,2.5,0.65
25,coconut,unknown,1226.0,14.8,16.1,0.61
15,kiwi,unknown,74.0,4.9,5.8,0.77
18,papaya,unknown,467.0,10.3,21.8,0.76
28,persimmon,unknown,174.0,7.1,5.0,0.83
3,orange,valencia,143.0,8.0,7.0,0.79
23,grapefruit,unknown,426.0,10.9,11.3,0.74
19,dragon_fruit,unknown,435.0,7.5,9.6,0.89
15,kiwi,unknown,62.0,5.8,6.9,0.63
25,coconut,unknown,1309.0,16.0,17.7,0.62
7,mango,unknown,269.0,7.5,11.4,0.8
24,durian,unknown,1706.0,19.2,22.4,0.66
10,tomato,unknown,99.0,6.6,5.4,0.69
16,cherry,unknown,12.0,2.9,2.0,0.93
17,avocado,unknown,208.0,6.1,9.3,0.47
28,persimmon,unknown,156.0,8.1,6.0,0.79
21,plum,unknown,61.0,5.1,4.9,0.69
27,starfruit,unknown,85.0,5.6,9.0,0.71
22,lime,unknown,72.0,4.7,4.7,0.51
1,apple,fuji,173.0,6.6,6.8,0.78
2,mandarin,clementine,76.0,5.5,4.3,0.84
25,coconut,unknown,1130.0,12.5,16.7,0.6
7,mango,unknown,288.0,8.8,9.6,0.79
1,apple,fuji,159.0,7.3,6.9,0.85
5,pear,unknown,156.0,6.7,10.9,0.82
7,mango,unknown,272.0,7.4,12.6,0.77
27,starfruit,unknown,74.0,5.3,9.5,0.67
19,dragon_fruit,unknown,411.0,9.8,11.9,0.93
25,coconut,unknown,1056.0,14.9,18.6,0.64
11,strawberry,unknown,27.0,2.7,3.8,0.95
23,grapefruit,unknown,240.0,10.3,10.4,0.73
30,apricot,unknown,49.0,4.1,4.7,0.76
21,plum,unknown,58.0,4.7,4.9,0.6
5,pear,unknown,174.0,7.9,8.0,0.78
10,tomato,unknown,112.0,6.0,5.9,0.61
6,peach,unknown,125.0,7.7,7.6,0.89
22,lime,unknown,61.0,4.4,5.2,0.53
24,durian,unknown,1998.0,18.8,24.8,0.72
13,watermelon,unknown,1816.0,21.0,27.5,0.62
13,watermelon,unknown,2736.0,23.3,31.1,0.56
19,dragon_fruit,unknown,365.0,9.6,11.1,0.91
5,pear,unknown,171.0,8.1,8.6,0.79
25,coconut,unknown,1072.0,17.0,19.0,0.63
26,lychee,unknown,26.0,2.9,3.1,0.84
5,pear,unknown,144.0,6.3,8.3,0.82
26,lychee,unknown,22.0,3.2,3.5,0.91
28,persimmon,unknown,203.0,7.7,5.5,0.75
5,pear,unknown,184.0,6.4,10.1,0.78
17,avocado,unknown,172.0,6.7,9.2,0.52
24,durian,unknown,2231.0,19.5,29.9,0.63
14,pineapple,unknown,1356.0,11.8,19.6,0.82
20,guava,unknown,141.0,6.4,6.1,0.56
13,watermelon,unknown,2322.0,22.6,31.8,0.52
8,banana,unknown,134.0,3.5,18.1,0.87
9,pomegranate,unknown,252.0,8.7,7.9,0.64
6,peach,unknown,181.0,7.0,6.2,0.78
9,pomegranate,unknown,295.0,9.4,8.4,0.63
24,durian,unknown,1734.0,18.9,21.4,0.61
14,pineapple,unknown,1335.0,14.3,15.6,0.81
6,peach,unknown,136.0,6.7,8.2,0.82
5,pear,unknown,143.0,6.2,9.4,0.73
25,coconut,unknown,1414.0,14.5,20.3,0.61
29,passion_fruit,unknown,46.0,5.7,5.2,0.6
1,apple,fuji,138.0,7.9,6.8,0.77
18,papaya,unknown,558.0,10.1,24.3,0.76
16,cherry,unknown,11.0,2.4,2.2,0.99
26,lychee,unknown,25.0,3.1,4.1,0.81
28,persimmon,unknown,137.0,5.6,6.5,0.83
14,pineapple,unknown,1557.0,15.2,19.4,0.74
15,kiwi,unknown,88.0,5.0,7.0,0.71
23,grapefruit,unknown,405.0,10.8,10.7,0.81
10,tomato,unknown,82.0,5.5,4.6,0.62
26,lychee,unknown,21.0,2.6,3.3,0.9
12,grape,unknown,8.0,2.3,2.2,0.58
21,plum,unknown,71.0,5.3,5.3,0.69
24,durian,unknown,2415.0,17.7,28.6,0.62
21,plum,unknown,69.0,5.2,5.2,0.68
10,tomato,unknown,117.0,5.7,5.5,0.65
14,pineapple,unknown,1628.0,13.6,22.5,0.7
11,strawberry,unknown,17.0,3.3,4.1,0.92
3,orange,valencia,173.0,7.1,7.4,0.8
27,starfruit,unknown,69.0,5.4,9.9,0.68
28,persimmon,unknown,150.0,7.5,6.7,0.84
15,kiwi,unknown,78.0,5.1,6.9,0.7
16,cherry,unknown,11.0,2.6,2.4,0.97
8,banana,unknown,119.0,3.7,14.7,0.86
9,pomegranate,unknown,319.0,9.9,8.7,0.66
9,pomegranate,unknown,273.0,9.7,8.9,0.56
24,durian,unknown,2234.0,16.4,23.0,0.55
6,peach,unknown,135.0,5.7,8.0,0.84
8,banana,unknown,106.0,3.3,20.0,0.9
19,dragon_fruit,unknown,391.0,7.5,12.4,0.93
10,tomato,unknown,88.0,6.7,6.7,0.64
23,grapefruit,unknown,420.0,12.9,12.4,0.75
29,passion_fruit,unknown,41.0,4.8,4.9,0.62
15,kiwi,unknown,70.0,4.5,5.6,0.68
15,kiwi,unknown,64.0,4.5,6.5,0.67
4,lemon,meyer,122.0,6.2,8.2,0.69
1,apple,fuji,135.0,8.5,7.5,0.75
27,starfruit,unknown,100.0,6.2,10.2,0.69
30,apricot,unknown,39.0,4.1,4.7,0.78
25,coconut,unknown,1217.0,14.7,17.6,0.62
5,pear,unknown,184.0,7.3,8.7,0.76
28,persimmon,unknown,194.0,7.5,5.3,0.85
26,lychee,unknown,27.0,3.9,3.6,0.84
20,guava,unknown,147.0,6.8,5.3,0.54
15,kiwi,unknown,91.0,4.9,6.5,0.65
1,apple,fuji,230.0,6.7,7.0,0.8
10,tomato,unknown,106.0,6.1,4.7,0.67
21,plum,unknown,54.0,5.0,4.8,0.74
24,durian,unknown,2144.0,19.2,24.8,0.63
6,peach,unknown,174.0,7.6,7.6,0.81
16,cherry,unknown,13.0,2.8,2.5,0.99
23,grapefruit,unknown,363.0,10.5,12.8,0.76
28,persimmon,unknown,217.0,6.3,5.5,0.83
30,apricot,unknown,35.0,4.1,4.5,0.82
20,guava,unknown,119.0,5.8,7.1,0.68
30,apricot,unknown,43.0,4.2,4.6,0.73
3,orange,valencia,170.0,6.8,8.1,0.78
25,coconut,unknown,1208.0,14.2,19.4,0.59
24,durian,unknown,2526.0,17.5,25.9,0.66
23,grapefruit,unknown,351.0,13.0,11.1,0.73
8,banana,unknown,105.0,3.4,19.2,0.84
18,papaya,unknown,542.0,9.9,15.3,0.81
12,grape,unknown,8.0,1.9,2.2,0.57
14,pineapple,unknown,1815.0,12.9,19.4,0.73
16,cherry,unknown,10.0,2.6,2.4,0.95
21,plum,unknown,42.0,5.3,4.6,0.64
27,starfruit,unknown,86.0,5.1,11.8,0.7
4,lemon,meyer,135.0,6.9,8.7,0.72
17,avocado,unknown,150.0,6.5,7.1,0.51
20,guava,unknown,191.0,6.8,6.2,0.57
22,lime,unknown,46.0,4.8,4.8,0.47
21,plum,unknown,62.0,4.0,4.7,0.67
18,papaya,unknown,442.0,9.7,15.9,0.7
14,pineapple,unknown,1401.0,14.2,20.3,0.76
11,strawberry,unknown,23.0,2.8,4.0,0.89
27,starfruit,unknown,89.0,5.4,8.7,0.76
9,pomegranate,unknown,201.0,7.6,7.6,0.6
25,coconut,unknown,1334.0,12.7,16.9,0.62
27,starfruit,unknown,100.0,5.6,10.9,0.68
16,cherry,unknown,9.0,2.9,2.2,0.95
15,kiwi,unknown,88.0,4.8,5.6,0.6
5,pear,unknown,190.0,6.4,7.9,0.75
13,watermelon,unknown,2892.0,18.0,24.5,0.54
10,tomato,unknown,106.0,6.6,5.3,0.65
5,pear,unknown,201.0,6.1,9.2,0.8
28,persimmon,unknown,116.0,7.6,6.1,0.81
26,lychee,unknown,21.0,2.9,4.0,0.85
26,lychee,unknown,21.0,3.0,3.6,0.84
9,pomegranate,unknown,302.0,8.4,8.7,0.62
26,lychee,unknown,25.0,3.7,4.1,0.83
19,dragon_fruit,unknown,441.0,7.5,10.3,0.86
16,cherry,unknown,10.0,2.5,2.4,0.92
14,pineapple,unknown,1670.0,15.8,20.4,0.75
3,orange,valencia,187.0,6.4,7.7,0.76
20,guava,unknown,146.0,6.6,6.4,0.64
11,strawberry,unknown,17.0,2.9,3.7,0.88
7,mango,unknown,286.0,7.7,11.8,0.78
6,peach,unknown,97.0,7.9,7.1,0.86
29,passion_fruit,unknown,36.0,5.1,6.1,0.69
24,durian,unknown,1660.0,17.2,28.6,0.61
13,watermelon,unknown,2280.0,20.3,27.5,0.58
29,passion_fruit,unknown,30.0,5.2,6.0,0.58
14,pineapple,unknown,1580.0,13.5,21.9,0.77
3,orange,valencia,157.0,7.4,6.7,0.77
22,lime,unknown,59.0,4.6,5.1,0.52
26,lychee,unknown,25.0,3.7,3.2,0.81
23,grapefruit,unknown,542.0,11.5,9.7,0.73
22,lime,unknown,59.0,4.2,5.0,0.58
30,apricot,unknown,45.0,4.0,4.8,0.74
17,avocado,unknown,183.0,7.3,10.2,0.51
15,kiwi,unknown,63.0,4.5,5.8,0.72
27,starfruit,unknown,103.0,6.6,10.3,0.73
